model,snapshot,redshift,M_200c_Msun,log10_M_200c_Msun,dn_dlog10M,poisson_err,n_kept,n_total,source_file
BT_soft,0030,10.51901923,9.4406087629e+08,8.9750000000e+00,1.2307191914e+00,8.3487050263e-03,349927,2865459,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0030_m200c_bocquet16_input.npz
BT_soft,0030,10.51901923,1.3335214322e+09,9.1250000000e+00,7.8676319574e-01,6.6751595147e-03,349927,2865459,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0030_m200c_bocquet16_input.npz
BT_soft,0030,10.51901923,1.8836490895e+09,9.2750000000e+00,4.9872132894e-01,5.3145757511e-03,349927,2865459,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0030_m200c_bocquet16_input.npz
BT_soft,0030,10.51901923,2.6607250598e+09,9.4250000000e+00,3.0327648382e-01,4.1443745553e-03,349927,2865459,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0030_m200c_bocquet16_input.npz
BT_soft,0030,10.51901923,3.7583740429e+09,9.5750000000e+00,1.7913417709e-01,3.1851424269e-03,349927,2865459,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0030_m200c_bocquet16_input.npz
BT_soft,0030,10.51901923,5.3088444423e+09,9.7250000000e+00,1.0358406889e-01,2.4220667839e-03,349927,2865459,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0030_m200c_bocquet16_input.npz
BT_soft,0030,10.51901923,7.4989420933e+09,9.8750000000e+00,5.4878601833e-02,1.7629546861e-03,349927,2865459,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0030_m200c_bocquet16_input.npz
BT_soft,0030,10.51901923,1.0592537252e+10,1.0025000000e+01,3.1262113738e-02,1.3306039242e-03,349927,2865459,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0030_m200c_bocquet16_input.npz
BT_soft,0030,10.51901923,1.4962356561e+10,1.0175000000e+01,1.4328468797e-02,9.0082311515e-04,349927,2865459,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0030_m200c_bocquet16_input.npz
BT_soft,0030,10.51901923,2.1134890398e+10,1.0325000000e+01,6.9660144742e-03,6.2810437260e-04,349927,2865459,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0030_m200c_bocquet16_input.npz
BT_soft,0030,10.51901923,2.9853826189e+10,1.0475000000e+01,3.7944956892e-03,4.6357142996e-04,349927,2865459,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0030_m200c_bocquet16_input.npz
BT_soft,0030,10.51901923,4.2169650343e+10,1.0625000000e+01,1.4158566004e-03,2.8317132009e-04,349927,2865459,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0030_m200c_bocquet16_input.npz
BT_soft,0030,10.51901923,5.9566214353e+10,1.0775000000e+01,6.2297690420e-04,1.8783460403e-04,349927,2865459,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0030_m200c_bocquet16_input.npz
BT_soft,0030,10.51901923,8.4139514165e+10,1.0925000000e+01,2.2653705607e-04,1.1326852804e-04,349927,2865459,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0030_m200c_bocquet16_input.npz
BT_soft,0030,10.51901923,1.1885022274e+11,1.1075000000e+01,5.6634264018e-05,5.6634264018e-05,349927,2865459,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0030_m200c_bocquet16_input.npz
BT_soft,0032,8.519850605,1.6788040181e+08,8.2250000000e+00,1.3688501613e+00,8.8047612936e-03,428105,3054506,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0032_m200c_bocquet16_input.npz
BT_soft,0032,8.519850605,2.3713737057e+08,8.3750000000e+00,7.2068233648e+00,2.0202800231e-02,428105,3054506,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0032_m200c_bocquet16_input.npz
BT_soft,0032,8.519850605,3.3496543916e+08,8.5250000000e+00,5.0415821829e+00,1.6897523381e-02,428105,3054506,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0032_m200c_bocquet16_input.npz
BT_soft,0032,8.519850605,4.7315125896e+08,8.6750000000e+00,3.5248033239e+00,1.4128858484e-02,428105,3054506,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0032_m200c_bocquet16_input.npz
BT_soft,0032,8.519850605,6.6834391757e+08,8.8250000000e+00,2.3972151273e+00,1.1651803055e-02,428105,3054506,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0032_m200c_bocquet16_input.npz
BT_soft,0032,8.519850605,9.4406087629e+08,8.9750000000e+00,1.6530408982e+00,9.6756785115e-03,428105,3054506,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0032_m200c_bocquet16_input.npz
BT_soft,0032,8.519850605,1.3335214322e+09,9.1250000000e+00,1.0879442118e+00,7.8495171652e-03,428105,3054506,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0032_m200c_bocquet16_input.npz
BT_soft,0032,8.519850605,1.8836490895e+09,9.2750000000e+00,7.2072764389e-01,6.3888872012e-03,428105,3054506,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0032_m200c_bocquet16_input.npz
BT_soft,0032,8.519850605,2.6607250598e+09,9.4250000000e+00,4.8444949441e-01,5.2379805813e-03,428105,3054506,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0032_m200c_bocquet16_input.npz
BT_soft,0032,8.519850605,3.7583740429e+09,9.5750000000e+00,2.9710334904e-01,4.1019787311e-03,428105,3054506,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0032_m200c_bocquet16_input.npz
BT_soft,0032,8.519850605,5.3088444423e+09,9.7250000000e+00,1.9465196543e-01,3.3202365581e-03,428105,3054506,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0032_m200c_bocquet16_input.npz
BT_soft,0032,8.519850605,7.4989420933e+09,9.8750000000e+00,1.1745946357e-01,2.5791917865e-03,428105,3054506,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0032_m200c_bocquet16_input.npz
BT_soft,0032,8.519850605,1.0592537252e+10,1.0025000000e+01,6.7621311237e-02,1.9569576372e-03,428105,3054506,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0032_m200c_bocquet16_input.npz
BT_soft,0032,8.519850605,1.4962356561e+10,1.0175000000e+01,4.0266961717e-02,1.5101290478e-03,428105,3054506,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0032_m200c_bocquet16_input.npz
BT_soft,0032,8.519850605,2.1134890398e+10,1.0325000000e+01,2.0841409159e-02,1.0864335547e-03,428105,3054506,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0032_m200c_bocquet16_input.npz
BT_soft,0032,8.519850605,2.9853826189e+10,1.0475000000e+01,1.0987047219e-02,7.8882401903e-04,428105,3054506,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0032_m200c_bocquet16_input.npz
BT_soft,0032,8.519850605,4.2169650343e+10,1.0625000000e+01,6.2864033060e-03,5.9667899624e-04,428105,3054506,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0032_m200c_bocquet16_input.npz
BT_soft,0032,8.519850605,5.9566214353e+10,1.0775000000e+01,2.7184446729e-03,3.9237369091e-04,428105,3054506,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0032_m200c_bocquet16_input.npz
BT_soft,0032,8.519850605,8.4139514165e+10,1.0925000000e+01,9.0614822429e-04,2.2653705607e-04,428105,3054506,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0032_m200c_bocquet16_input.npz
BT_soft,0032,8.519850605,1.1885022274e+11,1.1075000000e+01,1.0194167523e-03,2.4027883281e-04,428105,3054506,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0032_m200c_bocquet16_input.npz
BT_soft,0032,8.519850605,1.6788040181e+11,1.1225000000e+01,5.6634264018e-05,5.6634264018e-05,428105,3054506,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0032_m200c_bocquet16_input.npz
BT_soft,0032,8.519850605,2.3713737057e+11,1.1375000000e+01,5.6634264018e-05,5.6634264018e-05,428105,3054506,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0032_m200c_bocquet16_input.npz
BT_soft,0040,3.441080566,1.6788040181e+08,8.2250000000e+00,1.3475556780e+00,8.7360073288e-03,485623,2677445,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0040_m200c_bocquet16_input.npz
BT_soft,0040,3.441080566,2.3713737057e+08,8.3750000000e+00,7.1560790642e+00,2.0131549147e-02,485623,2677445,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0040_m200c_bocquet16_input.npz
BT_soft,0040,3.441080566,3.3496543916e+08,8.5250000000e+00,5.2317600414e+00,1.7213276256e-02,485623,2677445,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0040_m200c_bocquet16_input.npz
BT_soft,0040,3.441080566,4.7315125896e+08,8.6750000000e+00,3.8183387144e+00,1.4705400466e-02,485623,2677445,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0040_m200c_bocquet16_input.npz
BT_soft,0040,3.441080566,6.6834391757e+08,8.8250000000e+00,2.7841404191e+00,1.2556979874e-02,485623,2677445,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0040_m200c_bocquet16_input.npz
BT_soft,0040,3.441080566,9.4406087629e+08,8.9750000000e+00,2.0412121437e+00,1.0751862511e-02,485623,2677445,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0040_m200c_bocquet16_input.npz
BT_soft,0040,3.441080566,1.3335214322e+09,9.1250000000e+00,1.4707918365e+00,9.1267306954e-03,485623,2677445,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0040_m200c_bocquet16_input.npz
BT_soft,0040,3.441080566,1.8836490895e+09,9.2750000000e+00,1.0538503848e+00,7.7255447012e-03,485623,2677445,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0040_m200c_bocquet16_input.npz
BT_soft,0040,3.441080566,2.6607250598e+09,9.4250000000e+00,7.5000755839e-01,6.5173711017e-03,485623,2677445,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0040_m200c_bocquet16_input.npz
BT_soft,0040,3.441080566,3.7583740429e+09,9.5750000000e+00,5.4567113381e-01,5.5591081173e-03,485623,2677445,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0040_m200c_bocquet16_input.npz
BT_soft,0040,3.441080566,5.3088444423e+09,9.7250000000e+00,3.9400457477e-01,4.7237865227e-03,485623,2677445,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0040_m200c_bocquet16_input.npz
BT_soft,0040,3.441080566,7.4989420933e+09,9.8750000000e+00,2.7286388404e-01,3.9310870315e-03,485623,2677445,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0040_m200c_bocquet16_input.npz
BT_soft,0040,3.441080566,1.0592537252e+10,1.0025000000e+01,1.9499177101e-01,3.3231333769e-03,485623,2677445,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0040_m200c_bocquet16_input.npz
BT_soft,0040,3.441080566,1.4962356561e+10,1.0175000000e+01,1.3864067832e-01,2.8021086309e-03,485623,2677445,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0040_m200c_bocquet16_input.npz
BT_soft,0040,3.441080566,2.1134890398e+10,1.0325000000e+01,9.9506401879e-02,2.3739148754e-03,485623,2677445,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0040_m200c_bocquet16_input.npz
BT_soft,0040,3.441080566,2.9853826189e+10,1.0475000000e+01,6.7508042709e-02,1.9553179573e-03,485623,2677445,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0040_m200c_bocquet16_input.npz
BT_soft,0040,3.441080566,4.2169650343e+10,1.0625000000e+01,4.6723267815e-02,1.6266953880e-03,485623,2677445,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0040_m200c_bocquet16_input.npz
BT_soft,0040,3.441080566,5.9566214353e+10,1.0775000000e+01,3.1715187850e-02,1.3402112975e-03,485623,2677445,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0040_m200c_bocquet16_input.npz
BT_soft,0040,3.441080566,8.4139514165e+10,1.0925000000e+01,2.0558237838e-02,1.0790276500e-03,485623,2677445,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0040_m200c_bocquet16_input.npz
BT_soft,0040,3.441080566,1.1885022274e+11,1.1075000000e+01,1.4271834533e-02,8.9904106966e-04,485623,2677445,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0040_m200c_bocquet16_input.npz
BT_soft,0040,3.441080566,1.6788040181e+11,1.1225000000e+01,9.2880192989e-03,7.2527245720e-04,485623,2677445,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0040_m200c_bocquet16_input.npz
BT_soft,0040,3.441080566,2.3713737057e+11,1.1375000000e+01,4.8139124415e-03,5.2214211492e-04,485623,2677445,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0040_m200c_bocquet16_input.npz
BT_soft,0040,3.441080566,3.3496543916e+11,1.1525000000e+01,3.9643984813e-03,4.7383624836e-04,485623,2677445,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0040_m200c_bocquet16_input.npz
BT_soft,0040,3.441080566,4.7315125896e+11,1.1675000000e+01,1.7556621846e-03,3.1532623691e-04,485623,2677445,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0040_m200c_bocquet16_input.npz
BT_soft,0040,3.441080566,6.6834391757e+11,1.1825000000e+01,1.3592223364e-03,2.7745009760e-04,485623,2677445,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0040_m200c_bocquet16_input.npz
BT_soft,0040,3.441080566,9.4406087629e+11,1.1975000000e+01,8.4951396027e-04,2.1934356137e-04,485623,2677445,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0040_m200c_bocquet16_input.npz
BT_soft,0040,3.441080566,1.3335214322e+12,1.2125000000e+01,4.5307411214e-04,1.6018588854e-04,485623,2677445,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0040_m200c_bocquet16_input.npz
BT_soft,0040,3.441080566,1.8836490895e+12,1.2275000000e+01,2.2653705607e-04,1.1326852804e-04,485623,2677445,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0040_m200c_bocquet16_input.npz
BT_soft,0042,2.670314517,1.6788040181e+08,8.2250000000e+00,1.2684376112e+00,8.4756728679e-03,464120,2489203,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0042_m200c_bocquet16_input.npz
BT_soft,0042,2.670314517,2.3713737057e+08,8.3750000000e+00,6.7791214029e+00,1.9594145844e-02,464120,2489203,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0042_m200c_bocquet16_input.npz
BT_soft,0042,2.670314517,3.3496543916e+08,8.5250000000e+00,4.9475126703e+00,1.6739137935e-02,464120,2489203,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0042_m200c_bocquet16_input.npz
BT_soft,0042,2.670314517,4.7315125896e+08,8.6750000000e+00,3.6222708923e+00,1.4322871432e-02,464120,2489203,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0042_m200c_bocquet16_input.npz
BT_soft,0042,2.670314517,6.6834391757e+08,8.8250000000e+00,2.6530887322e+00,1.2257884309e-02,464120,2489203,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0042_m200c_bocquet16_input.npz
BT_soft,0042,2.670314517,9.4406087629e+08,8.9750000000e+00,1.9618109056e+00,1.0540669655e-02,464120,2489203,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_soft_snap0042_m200c_bocquet16_input.npz
