model,label,mass_bin,mass_bin_left_msun,mass_bin_right_msun,M0_mean_msun,M0_geomean_msun,snapshot,redshift,scale_factor,n_halos,M_over_M0_median,M_over_M0_q16,M_over_M0_q84,M_over_M0_mean,particle_mass_code,particle_mass_msun
BT_deep,BT $k_p=10$,10,6309573444.801932,10000000000.0,7867093096.440356,7799912472.620797,43,2.3366495611022704,0.29970183613458273,3206,0.40993629909936335,0.24322930399824275,0.5984157136550853,0.44326098225475125,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,11,10000000000.0,15848931924.611141,12487405414.3018,12374180607.091316,43,2.3366495611022704,0.29970183613458273,2086,0.38011652359574843,0.21694377610018986,0.5619230661047274,0.4086990727282984,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,12,15848931924.611141,25118864315.095818,19860559806.327717,19681815205.533344,43,2.3366495611022704,0.29970183613458273,1320,0.3707194459520699,0.21262248068487707,0.546221710501187,0.3901500404891215,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,13,25118864315.095818,39810717055.34974,31365094992.092804,31076875295.80263,43,2.3366495611022704,0.29970183613458273,860,0.3489190594233458,0.20045573555034554,0.5221775797027143,0.37016327182661013,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,14,39810717055.34974,63095734448.01936,49772531637.02571,49359811424.53397,43,2.3366495611022704,0.29970183613458273,589,0.3415702973752935,0.1945594703076603,0.5000341138478732,0.3561181607601932,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,15,63095734448.01936,100000000000.0,78657407569.84952,77977215812.59001,43,2.3366495611022704,0.29970183613458273,353,0.30284247683765364,0.17353842718342968,0.4595493803261469,0.33051414271341667,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,16,100000000000.0,158489319246.11142,125256706242.60106,124198665522.63664,43,2.3366495611022704,0.29970183613458273,277,0.29777113309419745,0.16634957614025647,0.42194731355319814,0.302022813022064,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,17,158489319246.11142,251188643150.9582,195931052520.86282,194330994267.51007,43,2.3366495611022704,0.29970183613458273,149,0.28832606141263806,0.16552962188498846,0.4305397729559396,0.2962172926609336,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,18,251188643150.9582,398107170553.4973,310418915835.77167,307966714230.8196,43,2.3366495611022704,0.29970183613458273,103,0.27469018759729663,0.16787915417828367,0.4283677238367969,0.2987078107360518,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,19,398107170553.4973,630957344480.1936,499305338587.142,495287193889.3631,43,2.3366495611022704,0.29970183613458273,78,0.24578052503429246,0.14628091752317443,0.35455028225215707,0.259342180529734,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,20,630957344480.1936,1000000000000.0,815477836464.6941,808927916793.4615,43,2.3366495611022704,0.29970183613458273,55,0.24375478830612865,0.14114281541476573,0.34213088845234507,0.24973804057220755,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,1,100000000.0,158489319.24611133,124652366.9153655,123543494.49067411,44,2.0333177828202462,0.32967201974804095,165532,0.6610776346432208,0.4459609789129483,0.9060813029298873,0.7228578868074228,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,2,158489319.24611133,251188643.15095794,197987274.71397844,196199642.50268805,44,2.0333177828202462,0.32967201974804095,116007,0.6354666155666474,0.40919847938719245,0.8656570646368483,0.6859244302570571,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,3,251188643.15095794,398107170.5534973,314736899.150389,311997385.7473507,44,2.0333177828202462,0.32967201974804095,74941,0.61412604853812,0.3905050683035502,0.8325970165475287,0.6588399783262687,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,4,398107170.5534973,630957344.4801933,497678046.2402788,493364134.9045787,44,2.0333177828202462,0.32967201974804095,49170,0.5940792868610171,0.37797599663042136,0.8012618970454201,0.6362429884227037,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,5,630957344.4801933,999999999.9999999,787715463.9371771,780879770.2577715,44,2.0333177828202462,0.32967201974804095,31614,0.5744505186018912,0.36100893048178684,0.7714824770480032,0.6099496510260476,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,6,999999999.9999999,1584893192.461114,1248230016.1245143,1237368196.752614,44,2.0333177828202462,0.32967201974804095,20191,0.5535644726450076,0.34635829802188073,0.743137795954149,0.5886262109702687,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,7,1584893192.461114,2511886431.5095806,1977220012.299025,1960009373.0171084,44,2.0333177828202462,0.32967201974804095,12598,0.5336928885056355,0.3260935828919304,0.7209582396466071,0.5616567697990525,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,8,2511886431.5095806,3981071705.534973,3133712566.926424,3106620328.0554385,44,2.0333177828202462,0.32967201974804095,7984,0.5097378014011492,0.31331019004185773,0.70138138610491,0.5426351300612712,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,9,3981071705.534973,6309573444.801932,4971378967.69522,4927907983.52218,44,2.0333177828202462,0.32967201974804095,5154,0.48991894221123666,0.29277869070662593,0.6766747036962948,0.5178796337991182,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,10,6309573444.801932,10000000000.0,7866488482.752665,7799359620.546168,44,2.0333177828202462,0.32967201974804095,3202,0.46460646385312077,0.27847490904879507,0.6545703572289698,0.49544173722123486,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,11,10000000000.0,15848931924.611141,12488660641.860678,12375315077.40737,44,2.0333177828202462,0.32967201974804095,2081,0.4418532231528823,0.2583072782667386,0.621113440361806,0.46378808408190714,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,12,15848931924.611141,25118864315.095818,19856443319.600353,19677082111.762913,44,2.0333177828202462,0.32967201974804095,1316,0.4235948778897939,0.25191537766585603,0.6047720468369593,0.44228151077203426,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,13,25118864315.095818,39810717055.34974,31373465590.829395,31086113146.489075,44,2.0333177828202462,0.32967201974804095,857,0.40161842714854706,0.24225148032388474,0.571569458049009,0.4246588806067824,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,14,39810717055.34974,63095734448.01936,49776728811.56744,49362585170.50901,44,2.0333177828202462,0.32967201974804095,590,0.3913824017176144,0.23213065636010405,0.5483791649078927,0.4064206953453424,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,15,63095734448.01936,100000000000.0,78603023465.40816,77926636215.52646,44,2.0333177828202462,0.32967201974804095,356,0.3600901641419505,0.21040090063688427,0.5433545889879453,0.391947370391348,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,16,100000000000.0,158489319246.11142,125198610266.16808,124140796037.14012,44,2.0333177828202462,0.32967201974804095,278,0.3338109865143933,0.2016415249595026,0.47819963844027996,0.3468759100388851,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,17,158489319246.11142,251188643150.9582,195931052520.86282,194330994267.51007,44,2.0333177828202462,0.32967201974804095,149,0.335313202339239,0.19040676650219704,0.48645932329744035,0.3443547355323668,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,18,251188643150.9582,398107170553.4973,310052531203.2582,307599765531.93274,44,2.0333177828202462,0.32967201974804095,102,0.3342339094608915,0.18765002169592535,0.46718385681177826,0.3379737491045184,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,19,398107170553.4973,630957344480.1936,499126389952.1748,495193035749.9143,44,2.0333177828202462,0.32967201974804095,75,0.2952649478969558,0.17697867100468917,0.4574522506077418,0.31314803504634564,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,20,630957344480.1936,1000000000000.0,814095171722.2206,807604379530.4584,44,2.0333177828202462,0.32967201974804095,56,0.2871992568396635,0.17869978560202623,0.4028621200039984,0.2976934161817716,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,1,100000000.0,158489319.24611133,124558855.2117984,123450654.25055332,45,1.7575616207456761,0.36263922172284535,167557,0.7037957350367878,0.48057525078430824,0.9370492741776838,0.7571490396267189,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,2,158489319.24611133,251188643.15095794,197966935.9469559,196179584.88507602,45,1.7575616207456761,0.36263922172284535,116083,0.6800798359974866,0.45067437282199774,0.9015075345262136,0.725422741668412,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,3,251188643.15095794,398107170.5534973,314771495.0431181,312029642.57973725,45,1.7575616207456761,0.36263922172284535,74676,0.6605661453997763,0.4352025695704934,0.8719786920444762,0.7005536565367854,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,4,398107170.5534973,630957344.4801933,497631682.3345382,493316199.1774745,45,1.7575616207456761,0.36263922172284535,49002,0.6420902593451576,0.4223888527998973,0.840341458861706,0.6818480155214913,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,5,630957344.4801933,999999999.9999999,787618715.409667,780783892.0158771,45,1.7575616207456761,0.36263922172284535,31497,0.6236447433983682,0.4069887558948654,0.8157754028704831,0.6581008128287398,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,6,999999999.9999999,1584893192.461114,1248183744.7150836,1237319982.4630656,45,1.7575616207456761,0.36263922172284535,20138,0.6063322241469824,0.391661263207749,0.7892020281194578,0.63798695644167,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,7,1584893192.461114,2511886431.5095806,1977297442.8275695,1960094120.3446116,45,1.7575616207456761,0.36263922172284535,12542,0.5865168512213523,0.37439561391248954,0.7651820983469325,0.6134076688621565,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,8,2511886431.5095806,3981071705.534973,3133015126.5698056,3105967670.1814365,45,1.7575616207456761,0.36263922172284535,7969,0.56530874863187,0.35888975854506566,0.7478198532983382,0.5900819438583816,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,9,3981071705.534973,6309573444.801932,4970880874.207107,4927426922.503783,45,1.7575616207456761,0.36263922172284535,5156,0.5463850259549954,0.34066846345960927,0.7236505649535797,0.5729363233010993,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,10,6309573444.801932,10000000000.0,7867899330.711966,7800726695.681804,45,1.7575616207456761,0.36263922172284535,3191,0.5198981826316519,0.32069971429245353,0.7032238183852727,0.5465126002669239,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,11,10000000000.0,15848931924.611141,12484448978.31647,12371420072.20719,45,1.7575616207456761,0.36263922172284535,2080,0.4969002069657047,0.30134869126235764,0.670457371925054,0.5147549325042614,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,12,15848931924.611141,25118864315.095818,19864509631.127064,19685468748.58227,45,1.7575616207456761,0.36263922172284535,1322,0.48246717025544017,0.2957370919872887,0.649257486027269,0.49514530504393284,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,13,25118864315.095818,39810717055.34974,31343806535.469215,31058235915.56238,45,1.7575616207456761,0.36263922172284535,859,0.4645212224606411,0.2949132962173017,0.6377448403614863,0.48041271061062774,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,14,39810717055.34974,63095734448.01936,49763025184.45106,49350861320.52516,45,1.7575616207456761,0.36263922172284535,593,0.4478200667616612,0.2757035326715259,0.6030060701126144,0.4619311139760731,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,15,63095734448.01936,100000000000.0,78659862783.19093,77978499275.8762,45,1.7575616207456761,0.36263922172284535,355,0.4166166619851982,0.2570210430700047,0.6058236515752401,0.4499294994079989,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,16,100000000000.0,158489319246.11142,125198610266.16808,124140796037.14012,45,1.7575616207456761,0.36263922172284535,278,0.4050890121799404,0.2448088218754867,0.5481067589687041,0.4028392522816643,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,17,158489319246.11142,251188643150.9582,195931052520.86282,194330994267.51007,45,1.7575616207456761,0.36263922172284535,149,0.4045284363684382,0.2223930230955617,0.5759734268130229,0.40338807035518476,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,18,251188643150.9582,398107170553.4973,309992109548.802,307516226999.573,45,1.7575616207456761,0.36263922172284535,101,0.41620313952398297,0.2622970207589269,0.5375072023666514,0.40411437987012305,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,19,398107170553.4973,630957344480.1936,500452393034.5267,496488839515.2079,45,1.7575616207456761,0.36263922172284535,77,0.3584214028938605,0.21999682228114056,0.5171027773437499,0.37276672811324724,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,20,630957344480.1936,1000000000000.0,813504000860.2524,807119003483.0354,45,1.7575616207456761,0.36263922172284535,57,0.3564874267726274,0.2192069954024842,0.4703896480385991,0.3566497184075409,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,1,100000000.0,158489319.24611133,124490391.68581434,123382141.17809927,46,1.506874200677888,0.3989031438951298,168500,0.7416941004780915,0.5216187615401191,0.9654006852511039,0.7902149526898131,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,2,158489319.24611133,251188643.15095794,197952836.75394043,196164642.29984197,46,1.506874200677888,0.3989031438951298,115783,0.7218038989846537,0.49303498404106644,0.9326873920370392,0.7610694826683917,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,3,251188643.15095794,398107170.5534973,314746377.93505657,312006287.23577845,46,1.506874200677888,0.3989031438951298,74408,0.7039202183956306,0.47997966428999456,0.9041045497608562,0.7403277105750631,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,4,398107170.5534973,630957344.4801933,497635812.8186716,493318161.1696341,46,1.506874200677888,0.3989031438951298,48775,0.6894501552814752,0.46919048772487804,0.8767586842195901,0.7227617629385812,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,5,630957344.4801933,999999999.9999999,787730578.9077634,780889091.7096659,46,1.506874200677888,0.3989031438951298,31384,0.6715479670739151,0.4541159310903666,0.8565662053292368,0.7033566288131957,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,6,999999999.9999999,1584893192.461114,1247924562.8660424,1237062881.1618478,46,1.506874200677888,0.3989031438951298,20059,0.6548843504941093,0.4396441014817815,0.8290902813316194,0.684416714792951,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,7,1584893192.461114,2511886431.5095806,1977206662.3736374,1960026170.1550143,46,1.506874200677888,0.3989031438951298,12487,0.6376531021961767,0.42308798951473775,0.8118215601101754,0.6631023671801299,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,8,2511886431.5095806,3981071705.534973,3133292876.198838,3106273149.685461,46,1.506874200677888,0.3989031438951298,7947,0.6192411836432238,0.4090832614311086,0.794212644703516,0.6398970415247096,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,9,3981071705.534973,6309573444.801932,4970878884.580423,4927429836.243617,46,1.506874200677888,0.3989031438951298,5133,0.5988810873756174,0.3882799782982975,0.7682986678763424,0.6197430735386178,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,10,6309573444.801932,10000000000.0,7868136310.364445,7800886034.069294,46,1.506874200677888,0.3989031438951298,3184,0.5810839251657737,0.37018026235344403,0.7502894884879753,0.5998925809158345,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,11,10000000000.0,15848931924.611141,12493287532.446455,12380292639.511232,46,1.506874200677888,0.3989031438951298,2078,0.5572061852988712,0.3462878195557971,0.7236658408144298,0.571773289878545,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,12,15848931924.611141,25118864315.095818,19866845404.870823,19687811083.32408,46,1.506874200677888,0.3989031438951298,1315,0.5393402629697678,0.33475533467142077,0.7066377613232926,0.5525622294928753,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,13,25118864315.095818,39810717055.34974,31351723845.267197,31064656983.160408,46,1.506874200677888,0.3989031438951298,854,0.5155927521109578,0.33134399906183293,0.6900568423476572,0.5398819159674005,0.00018904375610873103,1890437.5610873103
