model,M0_msun,z,M_over_M0,M_msun,alpha,beta,f_M0,a_article
Correa2015a_article_formula_project_bt,293639000.9489291,0.44,0.9410486829191536,276328595.09668577,0.05328740816683394,-0.18225293604999165,0.18225293604999165,0.2923816171181862
Correa2015a_article_formula_project_bt,293639000.9489291,0.46,0.93831416648393,275525634.4225683,0.05328740816683394,-0.18225293604999165,0.18225293604999165,0.2923816171181862
Correa2015a_article_formula_project_bt,293639000.9489291,0.48,0.9355782398044289,274722259.6457301,0.05328740816683394,-0.18225293604999165,0.18225293604999165,0.2923816171181862
Correa2015a_article_formula_project_bt,293639000.9489291,0.5,0.9328412120834739,273918561.56017935,0.05328740816683394,-0.18225293604999165,0.18225293604999165,0.2923816171181862
Correa2015a_article_formula_project_bt,293639000.9489291,0.52,0.9301033795291217,273114627.1441539,0.05328740816683394,-0.18225293604999165,0.18225293604999165,0.2923816171181862
Correa2015a_article_formula_project_bt,293639000.9489291,0.54,0.9273650260138218,272310539.75367624,0.05328740816683394,-0.18225293604999165,0.18225293604999165,0.2923816171181862
Correa2015a_article_formula_project_bt,293639000.9489291,0.56,0.9246264236921369,271506379.3039403,0.05328740816683394,-0.18225293604999165,0.18225293604999165,0.2923816171181862
Correa2015a_article_formula_project_bt,293639000.9489291,0.58,0.9218878335801314,270702222.43944234,0.05328740816683394,-0.18225293604999165,0.18225293604999165,0.2923816171181862
Correa2015a_article_formula_project_bt,293639000.9489291,0.6,0.9191495060992666,269898142.69369024,0.05328740816683394,-0.18225293604999165,0.18225293604999165,0.2923816171181862
Correa2015a_article_formula_project_bt,293639000.9489291,0.62,0.9164116815873978,269094210.6392516,0.05328740816683394,-0.18225293604999165,0.18225293604999165,0.2923816171181862
Correa2015a_article_formula_project_bt,293639000.9489291,0.64,0.9136745907792508,268290494.0288408,0.05328740816683394,-0.18225293604999165,0.18225293604999165,0.2923816171181862
Correa2015a_article_formula_project_bt,293639000.9489291,0.66,0.9109384552585486,267487057.92808092,0.05328740816683394,-0.18225293604999165,0.18225293604999165,0.2923816171181862
Correa2015a_article_formula_project_bt,293639000.9489291,0.68,0.9082034878837941,266683964.84053013,0.05328740816683394,-0.18225293604999165,0.18225293604999165,0.2923816171181862
Correa2015a_article_formula_project_bt,293639000.9489291,0.7000000000000001,0.905469893189535,265881274.82550856,0.05328740816683394,-0.18225293604999165,0.18225293604999165,0.2923816171181862
Correa2015a_article_formula_project_bt,293639000.9489291,0.72,0.9027378677648021,265079045.60922295,0.05328740816683394,-0.18225293604999165,0.18225293604999165,0.2923816171181862
