model,snapshot,redshift,theory_model,reference_model,log10_M200c_center_Msun,log10_c200c_median,theory_c200c,sim_over_theory,sim_over_theory_minus_1,ratio_low_16th,ratio_high_84th,n_halos_bin,source_file
PL,0040,3.4410805660e+00,ludlow16,Ludlow16,1.0875000000e+01,5.2813789344e-01,4.0457712512e+00,8.3394338749e-01,-1.6605661251e-01,3.1868921296e-01,3.7281073769e-01,308,/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0040.hdf5
PL,0040,3.4410805660e+00,ludlow16,Ludlow16,1.1125000000e+01,5.1936291606e-01,3.9236387270e+00,8.4270176515e-01,-1.5729823485e-01,3.0590591798e-01,3.6737332345e-01,171,/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0040.hdf5
PL,0040,3.4410805660e+00,ludlow16,Ludlow16,1.1375000000e+01,5.1064215290e-01,3.8043545842e+00,8.5184614902e-01,-1.4815385098e-01,2.5747786528e-01,3.3900310854e-01,95,/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0040.hdf5
PL,0040,3.4410805660e+00,ludlow16,Ludlow16,1.1625000000e+01,5.4720564627e-01,3.6870754405e+00,9.5614470114e-01,-4.3855298856e-02,2.8544376403e-01,3.7126485985e-01,44,/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0040.hdf5
PL,0040,3.4410805660e+00,ludlow16,Ludlow16,1.1875000000e+01,5.7601694504e-01,3.5714197762e+00,1.0548143900e+00,5.4814390021e-02,3.3326963173e-01,2.4750842326e-01,23,/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0040.hdf5
PL,0040,3.4410805660e+00,ludlow16,Ludlow16,1.2125000000e+01,5.0706542331e-01,3.4595165739e+00,9.2907336071e-01,-7.0926639286e-02,1.3877706249e-01,1.7483449729e-01,10,/project/tkcastrosim/HNHuang/project_big_sim/data/PL/PL_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0040.hdf5
BTKP1,0040,3.4410805660e+00,diemer19,DiemerJoyce19,8.3750000000e+00,1.0212246603e+00,1.2581454346e+01,8.3462966044e-01,-1.6537033956e-01,3.6437009582e-01,5.0043884917e-01,184512,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0040.hdf5
BTKP1,0040,3.4410805660e+00,diemer19,DiemerJoyce19,8.6250000000e+00,1.0135872878e+00,1.1508873970e+01,8.9650858666e-01,-1.0349141334e-01,3.7099607303e-01,4.6205466951e-01,125437,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0040.hdf5
BTKP1,0040,3.4410805660e+00,diemer19,DiemerJoyce19,8.8750000000e+00,9.9327916862e-01,1.0519902825e+01,9.3598187849e-01,-6.4018121509e-02,3.7661750920e-01,4.3941957019e-01,74430,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0040.hdf5
BTKP1,0040,3.4410805660e+00,diemer19,DiemerJoyce19,9.1250000000e+00,9.7108095833e-01,9.6105805077e+00,9.7348964701e-01,-2.6510352994e-02,3.8659966457e-01,4.2093150142e-01,43592,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0040.hdf5
BTKP1,0040,3.4410805660e+00,diemer19,DiemerJoyce19,9.3750000000e+00,9.3927695427e-01,8.7753891395e+00,9.9085606077e-01,-9.1439392334e-03,3.9640304379e-01,4.1023293594e-01,25001,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0040.hdf5
BTKP1,0040,3.4410805660e+00,diemer19,DiemerJoyce19,9.6250000000e+00,9.0386246169e-01,8.0098174339e+00,1.0005524144e+00,5.5241438661e-04,3.9195725881e-01,4.1410798989e-01,14573,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0040.hdf5
BTKP1,0040,3.4410805660e+00,diemer19,DiemerJoyce19,9.8750000000e+00,8.6726585392e-01,7.3106304008e+00,1.0076530548e+00,7.6530547821e-03,4.0098657869e-01,4.1251245261e-01,8121,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0040.hdf5
BTKP1,0040,3.4410805660e+00,diemer19,DiemerJoyce19,1.0125000000e+01,8.3110852269e-01,6.6808414256e+00,1.0145591199e+00,1.4559119868e-02,3.8004715734e-01,4.2267320199e-01,4607,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0040.hdf5
BTKP1,0040,3.4410805660e+00,diemer19,DiemerJoyce19,1.0375000000e+01,7.9063789453e-01,6.1292160276e+00,1.0074719560e+00,7.4719560030e-03,3.8099407260e-01,4.3206556667e-01,2592,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0040.hdf5
BTKP1,0040,3.4410805660e+00,diemer19,DiemerJoyce19,1.0625000000e+01,7.5044285328e-01,5.6503089449e+00,9.9625533176e-01,-3.7446682418e-03,3.9524546682e-01,4.5788829022e-01,1398,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0040.hdf5
BTKP1,0040,3.4410805660e+00,diemer19,DiemerJoyce19,1.0875000000e+01,7.1917968020e-01,5.2390748957e+00,9.9982748957e-01,-1.7251042814e-04,3.7608593280e-01,4.3513621669e-01,707,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0040.hdf5
BTKP1,0040,3.4410805660e+00,diemer19,DiemerJoyce19,1.1125000000e+01,6.6339188026e-01,4.8914424627e+00,9.4179185661e-01,-5.8208143394e-02,3.5763023185e-01,4.7078014155e-01,368,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0040.hdf5
BTKP1,0040,3.4410805660e+00,diemer19,DiemerJoyce19,1.1375000000e+01,6.5341563561e-01,4.6019361506e+00,9.7830674281e-01,-2.1693257192e-02,4.3159500560e-01,4.6526652825e-01,158,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0040.hdf5
BTKP1,0040,3.4410805660e+00,diemer19,DiemerJoyce19,1.1625000000e+01,6.0621067794e-01,4.3470967541e+00,9.2899071095e-01,-7.1009289055e-02,3.8451721053e-01,4.0976985222e-01,76,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0040.hdf5
BTKP1,0040,3.4410805660e+00,diemer19,DiemerJoyce19,1.1875000000e+01,6.4158931539e-01,4.1318807752e+00,1.0603311835e+00,6.0331183523e-02,4.3127704477e-01,3.7143109155e-01,36,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0040.hdf5
BTKP1,0040,3.4410805660e+00,diemer19,DiemerJoyce19,1.2125000000e+01,6.8867093834e-01,3.9640395348e+00,1.2317794691e+00,2.3177946907e-01,5.6756306972e-01,2.0427319309e-01,13,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0040.hdf5
BTKP1,0040,3.4410805660e+00,diemer19,DiemerJoyce19,1.2375000000e+01,6.4120604241e-01,3.8478744993e+00,1.1375883704e+00,1.3758837036e-01,1.6831496531e-01,1.9754296991e-01,2,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0040.hdf5
BTKP1,0040,3.4410805660e+00,ishiyama21_fit,Ishiyama21Fit,8.3750000000e+00,1.0212246603e+00,1.1001570059e+01,9.5448694249e-01,-4.5513057514e-02,4.1669558988e-01,5.7230454379e-01,184512,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0040.hdf5
BTKP1,0040,3.4410805660e+00,ishiyama21_fit,Ishiyama21Fit,8.6250000000e+00,1.0135872878e+00,1.0064540408e+01,1.0251639835e+00,2.5163983507e-02,4.2423666404e-01,5.2836282065e-01,125437,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0040.hdf5
BTKP1,0040,3.4410805660e+00,ishiyama21_fit,Ishiyama21Fit,8.8750000000e+00,9.9327916862e-01,9.2005097852e+00,1.0702057427e+00,7.0205742709e-02,4.3062609481e-01,5.0243424396e-01,74430,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0040.hdf5
BTKP1,0040,3.4410805660e+00,ishiyama21_fit,Ishiyama21Fit,9.1250000000e+00,9.7108095833e-01,8.4038698303e+00,1.1132729106e+00,1.1327291056e-01,4.4211146479e-01,4.8137300604e-01,43592,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0040.hdf5
BTKP1,0040,3.4410805660e+00,ishiyama21_fit,Ishiyama21Fit,9.3750000000e+00,9.3927695427e-01,7.6713073780e+00,1.1334635788e+00,1.3346357876e-01,4.5345477556e-01,4.6927511483e-01,25001,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0040.hdf5
BTKP1,0040,3.4410805660e+00,ishiyama21_fit,Ishiyama21Fit,9.6250000000e+00,9.0386246169e-01,7.0132460491e+00,1.1427293604e+00,1.4272936043e-01,4.4765377729e-01,4.7295209290e-01,14573,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0040.hdf5
BTKP1,0040,3.4410805660e+00,ishiyama21_fit,Ishiyama21Fit,9.8750000000e+00,8.6726585392e-01,6.4261809353e+00,1.1463385687e+00,1.4633856872e-01,4.5617524654e-01,4.6928745192e-01,8121,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0040.hdf5
BTKP1,0040,3.4410805660e+00,ishiyama21_fit,Ishiyama21Fit,1.0125000000e+01,8.3110852269e-01,5.9033642681e+00,1.1481772577e+00,1.4817725773e-01,4.3009963084e-01,4.7833955505e-01,4607,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0040.hdf5
BTKP1,0040,3.4410805660e+00,ishiyama21_fit,Ishiyama21Fit,1.0375000000e+01,7.9063789453e-01,5.4411167803e+00,1.1348797516e+00,1.3487975160e-01,4.2917567670e-01,4.8670581851e-01,2592,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0040.hdf5
BTKP1,0040,3.4410805660e+00,ishiyama21_fit,Ishiyama21Fit,1.0625000000e+01,7.5044285328e-01,5.0215066922e+00,1.1210082466e+00,1.2100824661e-01,4.4473882710e-01,5.1522589943e-01,1398,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0040.hdf5
BTKP1,0040,3.4410805660e+00,ishiyama21_fit,Ishiyama21Fit,1.0875000000e+01,7.1917968020e-01,4.6150817434e+00,1.1350115538e+00,1.3501155383e-01,4.2693552979e-01,4.9396984838e-01,707,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0040.hdf5
BTKP1,0040,3.4410805660e+00,ishiyama21_fit,Ishiyama21Fit,1.1125000000e+01,6.6339188026e-01,4.2427064720e+00,1.0857976409e+00,8.5797640937e-02,4.1231410035e-01,5.4276532920e-01,368,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0040.hdf5
BTKP1,0040,3.4410805660e+00,ishiyama21_fit,Ishiyama21Fit,1.1375000000e+01,6.5341563561e-01,3.9200462058e+00,1.1484826785e+00,1.4848267848e-01,5.0667072643e-01,5.4619939247e-01,158,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0040.hdf5
BTKP1,0040,3.4410805660e+00,ishiyama21_fit,Ishiyama21Fit,1.1625000000e+01,6.0621067794e-01,3.6559955861e+00,1.1045999398e+00,1.0459993977e-01,4.5720337414e-01,4.8722958018e-01,76,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0040.hdf5
BTKP1,0040,3.4410805660e+00,ishiyama21_fit,Ishiyama21Fit,1.1875000000e+01,6.4158931539e-01,3.4612528129e+00,1.2657734842e+00,2.6577348416e-01,5.1483824685e-01,4.4339696331e-01,36,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0040.hdf5
BTKP1,0040,3.4410805660e+00,ishiyama21_fit,Ishiyama21Fit,1.2125000000e+01,6.8867093834e-01,3.3547737811e+00,1.4554848798e+00,4.5548487982e-01,6.7063909333e-01,2.4137156964e-01,13,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0040.hdf5
BTKP1,0040,3.4410805660e+00,ishiyama21_fit,Ishiyama21Fit,1.2375000000e+01,6.4120604241e-01,3.3236568078e+00,1.3170124156e+00,3.1701241557e-01,1.9486213539e-01,2.2870007356e-01,2,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0040.hdf5
BTKP1,0040,3.4410805660e+00,ludlow16,Ludlow16,8.3750000000e+00,1.0212246603e+00,1.5189824545e+01,6.9130850966e-01,-3.0869149034e-01,3.0180109795e-01,4.1450436211e-01,184512,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0040.hdf5
BTKP1,0040,3.4410805660e+00,ludlow16,Ludlow16,8.6250000000e+00,1.0135872878e+00,1.3991422233e+01,7.3743785047e-01,-2.6256214953e-01,3.0516890825e-01,3.8007065114e-01,125437,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0040.hdf5
BTKP1,0040,3.4410805660e+00,ludlow16,Ludlow16,8.8750000000e+00,9.9327916862e-01,1.2884122861e+01,7.6423040312e-01,-2.3576959688e-01,3.0750867884e-01,3.5878664212e-01,74430,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0040.hdf5
BTKP1,0040,3.4410805660e+00,ludlow16,Ludlow16,9.1250000000e+00,9.7108095833e-01,1.1854403343e+01,7.8922577168e-01,-2.1077422832e-01,3.1342338313e-01,3.4125682800e-01,43592,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0040.hdf5
BTKP1,0040,3.4410805660e+00,ludlow16,Ludlow16,9.3750000000e+00,9.3927695427e-01,1.0903290928e+01,7.9747918050e-01,-2.0252081950e-01,3.1904046110e-01,3.3017129179e-01,25001,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0040.hdf5
BTKP1,0040,3.4410805660e+00,ludlow16,Ludlow16,9.6250000000e+00,9.0386246169e-01,1.0024380609e+01,7.9947504834e-01,-2.0052495166e-01,3.1318703941e-01,3.3088621893e-01,14573,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0040.hdf5
BTKP1,0040,3.4410805660e+00,ludlow16,Ludlow16,9.8750000000e+00,8.6726585392e-01,9.2111569886e+00,7.9974525077e-01,-2.0025474923e-01,3.1825151564e-01,3.2739927030e-01,8121,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0040.hdf5
BTKP1,0040,3.4410805660e+00,ludlow16,Ludlow16,1.0125000000e+01,8.3110852269e-01,8.4627141266e+00,8.0093791370e-01,-1.9906208630e-01,3.0002606191e-01,3.3367694986e-01,4607,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0040.hdf5
BTKP1,0040,3.4410805660e+00,ludlow16,Ludlow16,1.0375000000e+01,7.9063789453e-01,7.7711678577e+00,7.9460556936e-01,-2.0539443064e-01,3.0049472859e-01,3.4077544646e-01,2592,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0040.hdf5
BTKP1,0040,3.4410805660e+00,ludlow16,Ludlow16,1.0625000000e+01,7.5044285328e-01,7.1325818554e+00,7.8921637726e-01,-2.1078362274e-01,3.1310667607e-01,3.6273124577e-01,1398,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0040.hdf5
