family,snapshot,redshift,k_hMpc,P_Mpc_over_h_cubed,source_file
cdm_256,0056,-2.220446049e-16,1.9635386554e+00,1.8415100079e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,1.9881418996e+00,1.8069360966e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,2.0127918654e+00,1.7653822748e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,2.0373677966e+00,1.7496715472e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,2.0618305644e+00,1.7186602610e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,2.0863906945e+00,1.6917589563e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,2.1110563057e+00,1.6654238674e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,2.1355377930e+00,1.6450078380e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,2.1599981382e+00,1.6142035822e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,2.1845468792e+00,1.5973718741e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,2.2091975372e+00,1.5654273784e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,2.2338066336e+00,1.5291023190e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,2.2582915084e+00,1.4976841686e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,2.2828338607e+00,1.4738089614e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,2.3073017772e+00,1.4591845058e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,2.3317031109e+00,1.4362131643e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,2.3561360982e+00,1.4213647786e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,2.3807374920e+00,1.3802780818e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,2.4055149513e+00,1.3705562642e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,2.4300869274e+00,1.3484020183e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,2.4545548307e+00,1.3292193617e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,2.4790865070e+00,1.2899157074e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,2.5036704305e+00,1.2753041773e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,2.5282701837e+00,1.2592826569e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,2.5526434603e+00,1.2501706607e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,2.5772018926e+00,1.2352467279e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,2.6018560165e+00,1.2055289394e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,2.6263288099e+00,1.1894193984e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,2.6508121830e+00,1.1676510264e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,2.6754434821e+00,1.1576836310e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,2.7000979584e+00,1.1466566775e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,2.7244961952e+00,1.1205083081e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,2.7489481886e+00,1.1075085693e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,2.7735225496e+00,1.0895596507e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,2.7981447619e+00,1.0736329987e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,2.8226598585e+00,1.0505212095e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,2.8471548724e+00,1.0375008738e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,2.8718278351e+00,1.0275942176e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,2.8963613024e+00,1.0125051093e+02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,2.9207438511e+00,9.9548155639e+01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,2.9452675784e+00,9.8350291366e+01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,2.9698884957e+00,9.6848909157e+01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,2.9944891396e+00,9.4830550279e+01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,3.0190382600e+00,9.4292511087e+01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,3.0435523062e+00,9.2511206396e+01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,3.0681701889e+00,9.1314343850e+01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,3.0927380933e+00,9.0088999291e+01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,3.1171641215e+00,8.8516203109e+01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,3.1416295348e+00,8.8157821444e+01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,3.1662575081e+00,8.6856658845e+01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,3.1908756400e+00,8.5554595307e+01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,3.2153345605e+00,8.4162964618e+01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,3.2398869171e+00,8.3055607309e+01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,3.2644974462e+00,8.2672524810e+01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,3.2890420934e+00,8.0875692866e+01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,3.3135129300e+00,8.0049762630e+01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,3.3380081497e+00,7.8843951267e+01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,3.3626699850e+00,7.7892562264e+01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,3.3872629328e+00,7.6627490353e+01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,3.4116983713e+00,7.6358777549e+01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,3.4361898234e+00,7.5024964139e+01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,3.4607675072e+00,7.4523414358e+01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,3.4853650981e+00,7.3505631719e+01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,3.5098506175e+00,7.2057268777e+01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,3.5342752513e+00,7.1365317227e+01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,3.5588322315e+00,7.0839091316e+01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,3.5834577150e+00,6.9170647159e+01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,3.6080330852e+00,6.8678283805e+01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,3.6325967789e+00,6.7870790597e+01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,3.6572049949e+00,6.6699782803e+01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,3.6817928988e+00,6.6192537729e+01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,3.7062953681e+00,6.5233585772e+01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,3.7307476875e+00,6.4530059922e+01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,3.7552938889e+00,6.3848851716e+01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,3.7799016849e+00,6.3079248245e+01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,3.8044217260e+00,6.2375999097e+01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,3.8289019561e+00,6.1204392874e+01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,3.8534712199e+00,6.0788793727e+01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,3.8780443911e+00,6.0008841968e+01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,3.9024847182e+00,5.9299028742e+01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,3.9269927465e+00,5.8751013439e+01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,3.9516631986e+00,5.7778944544e+01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,3.9762411592e+00,5.7109296366e+01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,4.0007721122e+00,5.6604002712e+01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,4.0252833802e+00,5.6071209250e+01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,4.0498349524e+00,5.5209751790e+01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,4.0743489501e+00,5.4515332733e+01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,4.0988345878e+00,5.3940100919e+01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,4.1234102741e+00,5.3363114205e+01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,4.1479352483e+00,5.2773252247e+01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,4.1725701964e+00,5.1924684039e+01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,4.1971490305e+00,5.1424711217e+01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,4.2216290018e+00,5.0918483044e+01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,4.2461736642e+00,5.0388253486e+01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
cdm_256,0056,-2.220446049e-16,4.2707595083e+00,4.9940191682e+01,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/cdm_256_snap0056.npz
